work_year,job_title,job_category,salary,employee_residence,experience_level,employment_type,work_setting,company_location,company_size
2023,Data Engineer,Data Engineering,175000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,217000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,185000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,283200,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,188800,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,161800,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,141600,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,138784,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,318300,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,212200,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,150000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,120000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,220000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,190000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,180000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,115000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,200000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,115000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,200000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,150000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,120000,United States,Senior,Full-time,Remote,United States,M
2023,AI Developer,Machine Learning and AI,200000,United States,Mid-level,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,190000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,112000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,220000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,175000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,145000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,152900,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,117100,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,173000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,113000,United States,Senior,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,130000,United States,Senior,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,110000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,205000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,184000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,149500,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,127075,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,219535,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,146115,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,175000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,145000,United States,Senior,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,221000,United States,Executive,Full-time,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,153000,United States,Executive,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,175000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,142000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,125000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,112000,United States,Senior,Full-time,Remote,United States,M
2023,Data Manager,Leadership and Management,115000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,280700,United States,Mid-level,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,150450,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,130001,United States,Entry-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,175000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Analyst,Data Analysis,135000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Engineer,Data Engineering,222000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,175000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,203000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,133200,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,238000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,156000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,304000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,199000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,140000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,110000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analytics Manager,Leadership and Management,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analytics Manager,Leadership and Management,120000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,157750,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,104650,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,180000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,140000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,105000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,175000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,145000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,237000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,145000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,208450,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,170550,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,200000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,170000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,205000,United States,Senior,Full-time,Remote,United States,M
2023,Applied Scientist,Data Science and Research,184000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,115000,Canada,Senior,Full-time,Remote,Canada,M
2023,Data Engineer,Data Engineering,160000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,130000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,286000,United States,Executive,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,207000,United States,Executive,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,297300,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,198200,United States,Senior,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,210000,United States,Mid-level,Full-time,Remote,United States,M
2023,Research Scientist,Data Science and Research,151800,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,200000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,170000,United States,Senior,Full-time,Remote,United States,M
2023,MLOps Engineer,Machine Learning and AI,134000,United States,Mid-level,Full-time,Remote,United States,M
2023,MLOps Engineer,Machine Learning and AI,124000,United States,Mid-level,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,185000,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,120250,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,275300,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,183000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,170000,United States,Senior,Full-time,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,125000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,216000,United States,Senior,Full-time,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,184000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,180000,United States,Senior,Full-time,Remote,United States,M
2023,Data Engineer,Data Engineering,165000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,173000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,132000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,275300,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,183500,United States,Senior,Full-time,Remote,United States,M
2023,Data Analyst,Data Analysis,190000,United States,Senior,Full-time,Remote,United States,M
2023,Data Scientist,Data Science and Research,275300,United States,Senior,Full-time,Remote,United States,M
